937,Reorder Data in Log Files,54.30%,Easy,5.669086975, https://leetcode.com/problems/reorder-data-in-log-files,
549,Binary Tree Longest Consecutive Sequence II,47.00%,Medium,0.18844715, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii,
900,RLE Iterator,53.50%,Medium,0.18844715, https://leetcode.com/problems/rle-iterator,
681,Next Closest Time,45.00%,Medium,0.188126152, https://leetcode.com/problems/next-closest-time,
684,Redundant Connection,57.40%,Medium,0.187267353, https://leetcode.com/problems/redundant-connection,
219,Contains Duplicate II,37.70%,Easy,0.186968629, https://leetcode.com/problems/contains-duplicate-ii,
792,Number of Matching Subsequences,47.40%,Medium,0.185717146, https://leetcode.com/problems/number-of-matching-subsequences,
852,Peak Index in a Mountain Array,71.60%,Easy,0.184963566, https://leetcode.com/problems/peak-index-in-a-mountain-array,
536,Construct Binary Tree from String,48.30%,Medium,0.181951939, https://leetcode.com/problems/construct-binary-tree-from-string,
1153,String Transforms Into Another String,35.80%,Hard,0.181698698, https://leetcode.com/problems/string-transforms-into-another-string,
1245,Tree Diameter,60.10%,Medium,0.178691789, https://leetcode.com/problems/tree-diameter,
871,Minimum Number of Refueling Stops,31.40%,Hard,0.176930708, https://leetcode.com/problems/minimum-number-of-refueling-stops,
486,Predict the Winner,47.90%,Medium,0.176474176, https://leetcode.com/problems/predict-the-winner,
1027,Longest Arithmetic Sequence,53.40%,Medium,0.175890666, https://leetcode.com/problems/longest-arithmetic-sequence,
977,Squares of a Sorted Array,72.10%,Easy,0.174821114, https://leetcode.com/problems/squares-of-a-sorted-array,
523,Continuous Subarray Sum,24.60%,Medium,0.174115617, https://leetcode.com/problems/continuous-subarray-sum,
670,Maximum Swap,43.60%,Medium,0.173594806, https://leetcode.com/problems/maximum-swap,
1248,Count Number of Nice Subarrays,56.40%,Medium,0.17228309, https://leetcode.com/problems/count-number-of-nice-subarrays,
561,Array Partition I,72.00%,Easy,0.171809987, https://leetcode.com/problems/array-partition-i,
856,Score of Parentheses,60.50%,Medium,0.171358252, https://leetcode.com/problems/score-of-parentheses,
707,Design Linked List,24.50%,Medium,0.170432171, https://leetcode.com/problems/design-linked-list,
1162,As Far from Land as Possible,43.50%,Medium,0.169358233, https://leetcode.com/problems/as-far-from-land-as-possible,
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,44.80%,Medium,0.169178731, https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,
1026,Maximum Difference Between Node and Ancestor,66.00%,Medium,0.167834725, https://leetcode.com/problems/maximum-difference-between-node-and-ancestor,
963,Minimum Area Rectangle II,50.90%,Medium,0.166357706, https://leetcode.com/problems/minimum-area-rectangle-ii,
493,Reverse Pairs,25.20%,Hard,0.162298641, https://leetcode.com/problems/reverse-pairs,
1048,Longest String Chain,54.70%,Medium,0.16207895, https://leetcode.com/problems/longest-string-chain,
338,Counting Bits,69.50%,Medium,0.161355462, https://leetcode.com/problems/counting-bits,
720,Longest Word in Dictionary,48.20%,Easy,0.160827205, https://leetcode.com/problems/longest-word-in-dictionary,
404,Sum of Left Leaves,50.90%,Easy,0.159116456, https://leetcode.com/problems/sum-of-left-leaves,
724,Find Pivot Index,44.00%,Easy,0.157730636, https://leetcode.com/problems/find-pivot-index,
539,Minimum Time Difference,51.50%,Medium,0.156025095, https://leetcode.com/problems/minimum-time-difference,
979,Distribute Coins in Binary Tree,68.90%,Medium,0.15348689, https://leetcode.com/problems/distribute-coins-in-binary-tree,
1242,Web Crawler Multithreaded,45.90%,Medium,0.149531734, https://leetcode.com/problems/web-crawler-multithreaded,
1395,Count Number of Teams,82.00%,Medium,0.149442182, https://leetcode.com/problems/count-number-of-teams,
951,Flip Equivalent Binary Trees,65.80%,Medium,0.14837588, https://leetcode.com/problems/flip-equivalent-binary-trees,
942,DI String Match,72.60%,Easy,0.146379535, https://leetcode.com/problems/di-string-match,
213,House Robber II,36.50%,Medium,0.144966872, https://leetcode.com/problems/house-robber-ii,
714,Best Time to Buy and Sell Stock with Transaction Fee,54.70%,Medium,0.142773391, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,
376,Wiggle Subsequence,39.60%,Medium,0.139234056, https://leetcode.com/problems/wiggle-subsequence,
673,Number of Longest Increasing Subsequence,35.70%,Medium,0.138509695, https://leetcode.com/problems/number-of-longest-increasing-subsequence,
1005,Maximize Sum Of Array After K Negations,51.30%,Easy,0.138044221, https://leetcode.com/problems/maximize-sum-of-array-after-k-negations,
855,Exam Room,43.10%,Medium,0.138044221, https://leetcode.com/problems/exam-room,
702,Search in a Sorted Array of Unknown Size,66.90%,Medium,0.137832475, https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size,
429,N-ary Tree Level Order Traversal,65.00%,Medium,0.137276578, https://leetcode.com/problems/n-ary-tree-level-order-traversal,
392,Is Subsequence,49.20%,Easy,0.136352108, https://leetcode.com/problems/is-subsequence,
1479,Sales by Day of the Week,83.40%,Hard,0.134884268, https://leetcode.com/problems/sales-by-day-of-the-week,
1160,Find Words That Can Be Formed by Characters,67.40%,Easy,0.133674403, https://leetcode.com/problems/find-words-that-can-be-formed-by-characters,
309,Best Time to Buy and Sell Stock with Cooldown,47.40%,Medium,0.130888062, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown,
958,Check Completeness of a Binary Tree,52.10%,Medium,0.128844961, https://leetcode.com/problems/check-completeness-of-a-binary-tree,
974,Subarray Sums Divisible by K,48.90%,Medium,0.128381167, https://leetcode.com/problems/subarray-sums-divisible-by-k,
1117,Building H2O,52.60%,Medium,0.127969881, https://leetcode.com/problems/building-h2o,
1059,All Paths from Source Lead to Destination,44.70%,Medium,0.126751706, https://leetcode.com/problems/all-paths-from-source-lead-to-destination,
475,Heaters,33.10%,Easy,0.126395212, https://leetcode.com/problems/heaters,
1233,Remove Sub-Folders from the Filesystem,59.50%,Medium,0.124126067, https://leetcode.com/problems/remove-sub-folders-from-the-filesystem,
621,Task Scheduler,50.10%,Medium,0.123879725, https://leetcode.com/problems/task-scheduler,
890,Find and Replace Pattern,73.40%,Medium,0.123613956, https://leetcode.com/problems/find-and-replace-pattern,
912,Sort an Array,63.90%,Medium,0.122937686, https://leetcode.com/problems/sort-an-array,
654,Maximum Binary Tree,79.90%,Medium,0.122342007, https://leetcode.com/problems/maximum-binary-tree,
1114,Print in Order,65.70%,Easy,0.121360857, https://leetcode.com/problems/print-in-order,
784,Letter Case Permutation,64.60%,Medium,0.120395338, https://leetcode.com/problems/letter-case-permutation,
839,Similar String Groups,38.60%,Hard,0.119346758, https://leetcode.com/problems/similar-string-groups,
904,Fruit Into Baskets,42.50%,Medium,0.118848148, https://leetcode.com/problems/fruit-into-baskets,
1299,Replace Elements with Greatest Element on Right Side,75.40%,Easy,0.118067167, https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side,
1179,Reformat Department Table,80.60%,Easy,0.117350603, https://leetcode.com/problems/reformat-department-table,
144,Binary Tree Preorder Traversal,55.70%,Medium,0.116763148, https://leetcode.com/problems/binary-tree-preorder-traversal,
679,24 Game,46.40%,Hard,0.116410352, https://leetcode.com/problems/24-game,
67,Add Binary,45.20%,Easy,0.113490558, https://leetcode.com/problems/add-binary,
671,Second Minimum Node In a Binary Tree,42.70%,Easy,0.11343593, https://leetcode.com/problems/second-minimum-node-in-a-binary-tree,
1068,Product Sales Analysis I,83.10%,Easy,0.112477983, https://leetcode.com/problems/product-sales-analysis-i,
842,Split Array into Fibonacci Sequence,36.30%,Medium,0.1118483, https://leetcode.com/problems/split-array-into-fibonacci-sequence,
196,Delete Duplicate Emails,41.10%,Easy,0.111723209, https://leetcode.com/problems/delete-duplicate-emails,
742,Closest Leaf in a Binary Tree,43.60%,Medium,0.110609872, https://leetcode.com/problems/closest-leaf-in-a-binary-tree,
966,Vowel Spellchecker,47.20%,Medium,0.106767975, https://leetcode.com/problems/vowel-spellchecker,
249,Group Shifted Strings,55.10%,Medium,0.106129989, https://leetcode.com/problems/group-shifted-strings,
172,Factorial Trailing Zeroes,37.80%,Easy,0.105825524, https://leetcode.com/problems/factorial-trailing-zeroes,
1266,Minimum Time Visiting All Points,79.60%,Easy,0.103827613, https://leetcode.com/problems/minimum-time-visiting-all-points,
396,Rotate Function,36.30%,Medium,0.103451337, https://leetcode.com/problems/rotate-function,
267,Palindrome Permutation II,36.40%,Medium,0.103451337, https://leetcode.com/problems/palindrome-permutation-ii,
485,Max Consecutive Ones,54.60%,Easy,0.102478669, https://leetcode.com/problems/max-consecutive-ones,
27,Remove Element,48.20%,Easy,0.102241778, https://leetcode.com/problems/remove-element,
1110,Delete Nodes And Return Forest,67.00%,Medium,0.099525189, https://leetcode.com/problems/delete-nodes-and-return-forest,
661,Image Smoother,51.50%,Easy,0.09933719, https://leetcode.com/problems/image-smoother,
1023,Camelcase Matching,57.00%,Medium,0.098601977, https://leetcode.com/problems/camelcase-matching,
461,Hamming Distance,72.80%,Easy,0.097628735, https://leetcode.com/problems/hamming-distance,
752,Open the Lock,51.80%,Medium,0.094914107, https://leetcode.com/problems/open-the-lock,
605,Can Place Flowers,31.60%,Easy,0.094857793, https://leetcode.com/problems/can-place-flowers,
826,Most Profit Assigning Work,38.50%,Medium,0.092874125, https://leetcode.com/problems/most-profit-assigning-work,
367,Valid Perfect Square,41.70%,Easy,0.090216206, https://leetcode.com/problems/valid-perfect-square,
791,Custom Sort String,65.70%,Medium,0.090049553, https://leetcode.com/problems/custom-sort-string,
216,Combination Sum III,56.60%,Medium,0.087535349, https://leetcode.com/problems/combination-sum-iii,
1247,Minimum Swaps to Make Strings Equal,60.10%,Medium,0.086260344, https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,
916,Word Subsets,47.80%,Medium,0.084796537, https://leetcode.com/problems/word-subsets,
582,Kill Process,60.80%,Medium,0.083555886, https://leetcode.com/problems/kill-process,
921,Minimum Add to Make Parentheses Valid,73.70%,Medium,0.083078369, https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,
459,Repeated Substring Pattern,42.20%,Easy,0.082992133, https://leetcode.com/problems/repeated-substring-pattern,
278,First Bad Version,35.70%,Easy,0.082959841, https://leetcode.com/problems/first-bad-version,
884,Uncommon Words from Two Sentences,63.30%,Easy,0.079900511, https://leetcode.com/problems/uncommon-words-from-two-sentences,
875,Koko Eating Bananas,52.10%,Medium,0.079197042, https://leetcode.com/problems/koko-eating-bananas,
705,Design HashSet,64.30%,Easy,0.07497265, https://leetcode.com/problems/design-hashset,
674,Longest Continuous Increasing Subsequence,45.90%,Easy,0.073936666, https://leetcode.com/problems/longest-continuous-increasing-subsequence,
1082,Sales Analysis I,71.80%,Easy,0.071458964, https://leetcode.com/problems/sales-analysis-i,
260,Single Number III,64.30%,Medium,0.070562178, https://leetcode.com/problems/single-number-iii,
1146,Snapshot Array,37.00%,Medium,0.070176877, https://leetcode.com/problems/snapshot-array,
953,Verifying an Alien Dictionary,54.10%,Easy,0.068821342, https://leetcode.com/problems/verifying-an-alien-dictionary,
814,Binary Tree Pruning,74.50%,Medium,0.068729332, https://leetcode.com/problems/binary-tree-pruning,
1337,The K Weakest Rows in a Matrix,68.80%,Easy,0.068572173, https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix,
1495,Friendly Movies Streamed Last Month,52.60%,Easy,0.068519946, https://leetcode.com/problems/friendly-movies-streamed-last-month,
872,Leaf-Similar Trees,64.50%,Easy,0.068315075, https://leetcode.com/problems/leaf-similar-trees,
584,Find Customer Referee,72.30%,Easy,0.065921721, https://leetcode.com/problems/find-customer-referee,
1332,Remove Palindromic Subsequences,60.10%,Easy,0.065813219, https://leetcode.com/problems/remove-palindromic-subsequences,
1029,Two City Scheduling,56.10%,Easy,0.063715814, https://leetcode.com/problems/two-city-scheduling,
1251,Average Selling Price,81.60%,Easy,0.062228471, https://leetcode.com/problems/average-selling-price,
801,Minimum Swaps To Make Sequences Increasing,38.90%,Medium,0.061463274, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,
1069,Product Sales Analysis II,82.90%,Easy,0.060809005, https://leetcode.com/problems/product-sales-analysis-ii,
931,Minimum Falling Path Sum,62.50%,Medium,0.05914996, https://leetcode.com/problems/minimum-falling-path-sum,
52,N-Queens II,57.90%,Hard,0.05815592, https://leetcode.com/problems/n-queens-ii,
80,Remove Duplicates from Sorted Array II,44.00%,Medium,0.057987258, https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,
922,Sort Array By Parity II,69.30%,Easy,0.057671328, https://leetcode.com/problems/sort-array-by-parity-ii,
1221,Split a String in Balanced Strings,83.30%,Easy,0.053626401, https://leetcode.com/problems/split-a-string-in-balanced-strings,
1303,Find the Team Size,87.80%,Easy,0.05155781, https://leetcode.com/problems/find-the-team-size,
1339,Maximum Product of Splitted Binary Tree,37.20%,Medium,0.050643733, https://leetcode.com/problems/maximum-product-of-splitted-binary-tree,
1128,Number of Equivalent Domino Pairs,47.30%,Easy,0.049515065, https://leetcode.com/problems/number-of-equivalent-domino-pairs,
1267,Count Servers that Communicate,57.90%,Medium,0.049029427, https://leetcode.com/problems/count-servers-that-communicate,
1051,Height Checker,71.10%,Easy,0.045103473, https://leetcode.com/problems/height-checker,
1382,Balance a Binary Search Tree,74.80%,Medium,0.044800325, https://leetcode.com/problems/balance-a-binary-search-tree,
1456,Maximum Number of Vowels in a Substring of Given Length,52.40%,Medium,0.042200354, https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length,
704,Binary Search,52.10%,Easy,0.041727044, https://leetcode.com/problems/binary-search,
965,Univalued Binary Tree,67.70%,Easy,0.041518878, https://leetcode.com/problems/univalued-binary-tree,
590,N-ary Tree Postorder Traversal,72.10%,Easy,0.040454955, https://leetcode.com/problems/n-ary-tree-postorder-traversal,
1049,Last Stone Weight II,44.20%,Medium,0.039029344, https://leetcode.com/problems/last-stone-weight-ii,
797,All Paths From Source to Target,77.90%,Medium,0.038811565, https://leetcode.com/problems/all-paths-from-source-to-target,
1511,Customer Order Frequency,76.80%,Easy,0.038392431, https://leetcode.com/problems/customer-order-frequency,
606,Construct String from Binary Tree,54.10%,Easy,0.03711001, https://leetcode.com/problems/construct-string-from-binary-tree,
190,Reverse Bits,39.80%,Easy,0.03645276, https://leetcode.com/problems/reverse-bits,
1304,Find N Unique Integers Sum up to Zero,76.30%,Easy,0.035408892, https://leetcode.com/problems/find-n-unique-integers-sum-up-to-zero,
1325,Delete Leaves With a Given Value,73.00%,Medium,0.034786116, https://leetcode.com/problems/delete-leaves-with-a-given-value,
1344,Angle Between Hands of a Clock,61.40%,Medium,0.030822049, https://leetcode.com/problems/angle-between-hands-of-a-clock,
501,Find Mode in Binary Search Tree,42.40%,Easy,0.029808466, https://leetcode.com/problems/find-mode-in-binary-search-tree,
303,Range Sum Query - Immutable,44.70%,Easy,0.029549097, https://leetcode.com/problems/range-sum-query-immutable,
665,Non-decreasing Array,19.50%,Easy,0.029053044, https://leetcode.com/problems/non-decreasing-array,
1520,Maximum Number of Non-Overlapping Substrings,32.80%,Hard,0.021485668, https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings,
154,Find Minimum in Rotated Sorted Array II,41.60%,Hard,0.018984908, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii,
389,Find the Difference,55.30%,Easy,0.016978337, https://leetcode.com/problems/find-the-difference,
1365,How Many Numbers Are Smaller Than the Current Number,85.60%,Easy,0.015926721, https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,
1351,Count Negative Numbers in a Sorted Matrix,76.50%,Easy,0.01301678, https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix,
1431,Kids With the Greatest Number of Candies,88.90%,Easy,0.0059277, https://leetcode.com/problems/kids-with-the-greatest-number-of-candies,
663,Equal Tree Partition,39.50%,Medium,0, https://leetcode.com/problems/equal-tree-partition,
537,Complex Number Multiplication,67.40%,Medium,0, https://leetcode.com/problems/complex-number-multiplication,
553,Optimal Division,56.80%,Medium,0, https://leetcode.com/problems/optimal-division,
645,Set Mismatch,42.10%,Easy,0, https://leetcode.com/problems/set-mismatch,
738,Monotone Increasing Digits,44.30%,Medium,0, https://leetcode.com/problems/monotone-increasing-digits,
776,Split BST,55.80%,Medium,0, https://leetcode.com/problems/split-bst,
851,Loud and Rich,51.60%,Medium,0, https://leetcode.com/problems/loud-and-rich,
899,Orderly Queue,52.20%,Hard,0, https://leetcode.com/problems/orderly-queue,
902,Numbers At Most N Given Digit Set,31.50%,Hard,0, https://leetcode.com/problems/numbers-at-most-n-given-digit-set,
1067,Digit Count in Range,40.00%,Hard,0, https://leetcode.com/problems/digit-count-in-range,
1065,Index Pairs of a String,60.70%,Easy,0, https://leetcode.com/problems/index-pairs-of-a-string,
1085,Sum of Digits in the Minimum Number,74.60%,Easy,0, https://leetcode.com/problems/sum-of-digits-in-the-minimum-number,
1118,Number of Days in a Month,57.40%,Easy,0, https://leetcode.com/problems/number-of-days-in-a-month,
1119,Remove Vowels from a String,89.90%,Easy,0, https://leetcode.com/problems/remove-vowels-from-a-string,
1134,Armstrong Number,78.20%,Easy,0, https://leetcode.com/problems/armstrong-number,
1028,Recover a Tree From Preorder Traversal,69.90%,Hard,0, https://leetcode.com/problems/recover-a-tree-from-preorder-traversal,
1133,Largest Unique Number,66.80%,Easy,0, https://leetcode.com/problems/largest-unique-number,
1035,Uncrossed Lines,56.10%,Medium,0, https://leetcode.com/problems/uncrossed-lines,
1045,Customers Who Bought All Products,67.70%,Medium,0, https://leetcode.com/problems/customers-who-bought-all-products,
1050,Actors and Directors Who Cooperated At Least Three Times,71.70%,Easy,0, https://leetcode.com/problems/actors-and-directors-who-cooperated-at-least-three-times,
1054,Distant Barcodes,43.20%,Medium,0, https://leetcode.com/problems/distant-barcodes,
1070,Product Sales Analysis III,48.90%,Medium,0, https://leetcode.com/problems/product-sales-analysis-iii,
1080,Insufficient Nodes in Root to Leaf Paths,49.30%,Medium,0, https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths,
1259,Handshakes That Don't Cross,53.50%,Hard,0, https://leetcode.com/problems/handshakes-that-dont-cross,
1288,Remove Covered Intervals,57.90%,Medium,0, https://leetcode.com/problems/remove-covered-intervals,
1129,Shortest Path with Alternating Colors,38.90%,Medium,0, https://leetcode.com/problems/shortest-path-with-alternating-colors,
1362,Closest Divisors,56.80%,Medium,0, https://leetcode.com/problems/closest-divisors,
1363,Largest Multiple of Three,33.50%,Hard,0, https://leetcode.com/problems/largest-multiple-of-three,
1175,Prime Arrangements,51.00%,Easy,0, https://leetcode.com/problems/prime-arrangements,
1176,Diet Plan Performance,53.80%,Easy,0, https://leetcode.com/problems/diet-plan-performance,
1255,Maximum Score Words Formed by Letters,69.40%,Hard,0, https://leetcode.com/problems/maximum-score-words-formed-by-letters,
1260,Shift 2D Grid,61.40%,Easy,0, https://leetcode.com/problems/shift-2d-grid,
1305,All Elements in Two Binary Search Trees,76.10%,Medium,0, https://leetcode.com/problems/all-elements-in-two-binary-search-trees,
1327,List the Products Ordered in a Period,76.40%,Easy,0, https://leetcode.com/problems/list-the-products-ordered-in-a-period,
1350,Students With Invalid Departments,89.50%,Easy,0, https://leetcode.com/problems/students-with-invalid-departments,
1404,Number of Steps to Reduce a Number in Binary Representation to One,50.40%,Medium,0, https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one,
1408,String Matching in an Array,61.40%,Easy,0, https://leetcode.com/problems/string-matching-in-an-array,
1409,Queries on a Permutation With Key,81.70%,Medium,0, https://leetcode.com/problems/queries-on-a-permutation-with-key,
1421,NPV Queries,80.60%,Medium,0, https://leetcode.com/problems/npv-queries,
1457,Pseudo-Palindromic Paths in a Binary Tree,67.30%,Medium,0, https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree,
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,50.60%,Hard,0, https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,
1496,Path Crossing,55.90%,Easy,0, https://leetcode.com/problems/path-crossing,
1485,Clone Binary Tree With Random Pointer,81.00%,Medium,0, https://leetcode.com/problems/clone-binary-tree-with-random-pointer,
1502,Can Make Arithmetic Progression From Sequence,73.30%,Easy,0, https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence,
1490,Clone N-ary Tree,84.50%,Medium,0, https://leetcode.com/problems/clone-n-ary-tree,
1533,Find the Index of the Large Integer,57.10%,Medium,0, https://leetcode.com/problems/find-the-index-of-the-large-integer,
